Id,Name,ComponentCode__c,Status__c,Category__c,ComponentDescription__c
a2I8H000000krLFUAY,P01,P01,Active,Hydraulic Machine,HYDRAULIC MACHINE - MOTOR/PUMP
a2I8H000000krLGUAY,Y89,Y89,Active,Not Equipment Related,NOT EQUIPMENT RELATED - POWER FAILURE
a2I8H000000krLHUAY,Y90,Y90,Active,Not Equipment Related,NOT EQUIPMENT RELATED - CARD READER / SECURITY
a2I8H000000krLIUAY,Y91,Y91,Active,Not Equipment Related,NOT EQUIPMENT RELATED - INDEPENDENT SERVICE
a2I8H000000krLJUAY,Y92,Y92,Active,Not Equipment Related,NOT EQUIP RELATED-DR TRACK OBSTRUCTION/WIND EFFECT
a2I8H000000krLKUAY,Y93,Y93,Active,Not Equipment Related,NOT EQUIPMENT RELATED - STOP BUTTON
a2I8H000000krLLUAY,Y94,Y94,Active,Not Equipment Related,NOT EQUIPMENT RELATED - ON INSPECTION SERVICE
a2I8H000000krLMUAY,Y95,Y95,Active,Not Equipment Related,NOT EQUIPMENT RELATED- DOOR/GATE/KNOCKED OFF TRACK
a2I8H000000krLNUAY,Y96,Y96,Active,Not Equipment Related,NOT EQUIPMENT RELATED - POWER SPIKE/LOW AC/HEAT
a2I8H000000krLOUAY,Y97,Y97,Active,Not Equipment Related,NOT EQUIP RELATED-SES (FIREMAN'S SERVICE)ACTIVATED
a2I8H000000krLPUAY,Y98,Y98,Active,Not Equipment Related,NOT EQUIPMENT RELATED - CAR LIGHTING
a2I8H000000krLQUAY,Y99,Y99,Active,,NOT EQUIPMENT RELATED - SEE CALL DETAILS
a2I8H000000krLRUAY,Z01,Z01,Active,,CLEAN CAR TOP
a2I8H000000krLSUAY,Z02,Z02,Active,,CLEAN DOWN ESCALATOR/REPORT OF CONDITIONS
a2I8H000000krLTUAY,Z03,Z03,Active,,CLEAN HOISTWAY
a2I8H000000krLbUAI,T97,T97,Active,Escalator,ESCALATOR - STEP LEVEL DEVICE
a2I8H000000krLcUAI,T98,T98,Active,,TEST ESCL
a2I8H000000krLdUAI,T99,T99,Active,,ESCALATOR - OTHER
a2I8H000000krLeUAI,V01,V01,Active,Pit,PIT - TAPE SHEAVE
a2I8H000000krLfUAI,V02,V02,Active,Pit,PIT - GOVERNOR SHEAVE
a2I8H000000krLgUAI,V03,V03,Active,Pit,PIT - COMPENSATING SHEAVE / GUIDE
a2I8H000000krLhUAI,V04,V04,Active,Pit,PIT - BUFFER SWITCH
a2I8H000000krLiUAI,V05,V05,Active,Pit,PIT - EMERGENCY SWITCH
a2I8H000000krLjUAI,V06,V06,Active,Pit,PIT - PIT SWITCH
a2I8H000000krLkUAI,V07,V07,Active,,PIT - CAR BUFFER
a2I8H000000krLlUAI,V08,V08,Active,,PIT - COUNTERWEIGHT BUFFER
a2I8H000000krLmUAI,V09,V09,Active,,PIT - SWITCHES
a2I8H000000krLnUAI,V10,V10,Active,,PIT - TAPE SHEAVE
a2I8H000000krLoUAI,V11,V11,Active,,PIT - BEARING
a2I8H000000krLpUAI,V12,V12,Active,Pit,PIT - CAR BUFFER
a2I8H000000krLqUAI,V13,V13,Active,Pit,PIT - COMPENSATION TIE-DOWN
a2I8H000000krLrUAI,V14,V14,Active,Pit,PIT - CWT BUFFER
a2I8H000000krLsUAI,V15,V15,Active,Pit,PIT - CYLINDER
a2I8H000000krLtUAI,V16,V16,Active,,PIT - CYLINDER SLEEVE
a2I8H000000krLuUAI,V18,V18,Active,Pit,PIT - GUARDS
a2I8H000000krLvUAI,V19,V19,Active,,PIT - MONOMASS
a2I8H000000krLwUAI,V20,V20,Active,Pit,PIT - PISTON
a2I8H000000krLxUAI,V21,V21,Active,,PIT - PLUNGER PACKING
a2I8H000000krLyUAI,V22,V22,Active,Pit,PIT - PIT LADDER
a2I8H000000krLzUAI,V23,V23,Active,Pit,PIT - OIL RETURN SYSTEM
a2I8H000000krM0UAI,V24,V24,Active,Pit,PIT - EMPTY PIT CAN
a2I8H000000krM1UAI,T01,T01,Active,Escalator,ESCALATOR - HANDRAIL
a2I8H000000krM2UAI,T02,T02,Active,,ESCALATOR - HANDRAIL DRIVE CHAIN
a2I8H000000krM3UAI,T03,T03,Active,Escalator,ESCALATOR - COUNTERSHAFT CHAIN
a2I8H000000krM4UAI,T04,T04,Active,Escalator,ESCALATOR - COUNTERSHAFT BEARING
a2I8H000000krM5UAI,T05,T05,Active,Escalator,ESCALATOR - HANDRAIL BRUSH
a2I8H000000krM6UAI,V17,V17,Active,,PIT - GUIDES
a2I8H000000krM7UAI,V25,V25,Active,Pit,PIT - CYLINDER / PACKING
a2I8H000000krM8UAI,A27,A27,Active,,CAR CONTROLLER - STO
a2I8H000000krM9UAI,A24,A24,Active,,CAR CONTROLLER - TRANSISTOR
a2I8H000000krMAUAY,A25,A25,Active,,CAR CONTROLLER - CONDENSOR
a2I8H000000krMBUAY,A26,A26,Active,,CAR CONTROLLER - EARTHQUAKE DEVICE
a2I8H000000krMCUAY,A28,A28,Active,Car Controller,CAR CONTROLLER - SWITCH
a2I8H000000krMDUAY,A29,A29,Active,Car Controller,CAR CONTROLLER - TIMER
a2I8H000000krMEUAY,A30,A30,Active,Car Controller,CAR CONTROLLER - WIRING CONNECTOR / PLUG
a2I8H000000krMFUAY,A31,A31,Active,Car Controller,CAR CONTROLLER - RELAY CONTACT
a2I8H000000krMGUAY,A32,A32,Active,Car Controller,CAR CONTROLLER - SECURITY / CARD READER
a2I8H000000krMHUAY,A33,A33,Active,Car Controller,CAR CONTROLLER - SOFTWARE
a2I8H000000krMIUAY,A40,A40,Active,,CAR CONTROLLER - BLOWER
a2I8H000000krMJUAY,A41,A41,Active,,CAR CONTROLLER - CAPACITOR
a2I8H000000krMKUAY,S52,S52,Active,,MAIN MACHINE - HELICAL GEAR
a2I8H000000krMLUAY,198,198,Active,,AFT SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK1 F
a2I8H000000krMMUAY,199,199,Active,,AFT SLAVE VEHICLE FWD BLOWER PRESSURE SWITCH CK2 F
a2I8H000000krMOUAY,207,207,Active,,AFT SLAVE VEHICLE FWD BLOWER FAULT EAST LANE
a2I8H000000krMPUAY,208,208,Active,,MASTER VEHICLE FWD BLOWER MOTOR TEMPERATURE HIGH W
a2I8H000000krMQUAY,209,209,Active,,MASTER VEHICLE FWD BLOWER OIL COOLING EQUIPMENT FA
a2I8H000000krMRUAY,210,210,Active,,MASTER VEHICLE FWD BLOWER PRESSURE SWITCH CK1 FAUL
a2I8H000000krMSUAY,211,211,Active,,MASTER VEHICLE FWD BLOWER PRESSURE SWITCH CK2 FAUL
a2I8H000000krMTUAY,212,212,Active,,MASTER VEHICLE FWD BLOWER OIL PLUMBING FAULT WEST
a2I8H000000krMUUAY,213,213,Active,,MASTER VEHICLE AFT BLOWER MOTOR TEMPERATURE HIGH W
a2I8H000000krMpUAI,Z07,Z07,Active,,"PAINT CROSSHEAD,SLIDE STILES,SAFETY PLANK"
a2I8H000000krMqUAI,Z04,Z04,Active,,CLEAN MACHINE ROOM
a2I8H000000krMrUAI,Z05,Z05,Active,,CLEAN PIT
a2I8H000000krMsUAI,Z06,Z06,Active,,PAINT CAR TOP
a2I8H000000krMtUAI,Z08,Z08,Active,,PAINT MACHINE ROOM EQUIPMENT
a2I8H000000krMuUAI,Z09,Z09,Active,,PAINT MACHINE ROOM FLOOR
a2I8H000000krMvUAI,Z10,Z10,Active,,PAINT PIT EQUIPMENT
a2I8H000000krMwUAI,Z11,Z11,Active,,PAINT PIT FLOOR
a2I8H000000krMxUAI,Z12,Z12,Active,,"PAINT RAILS, BRACKETS"
a2I8H000000krMyUAI,Z13,Z13,Active,Clean/Standby/Survey/Test,FIREMAN'S SERVICE
a2I8H000000krMzUAI,Z14,Z14,Active,Clean/Standby/Survey/Test,FULL LOAD TEST - (NON-HYDRO)
a2I8H000000krN0UAI,Z15,Z15,Active,Clean/Standby/Survey/Test,NO LOAD TEST - (NON-HYDRO)
a2I8H000000krN1UAI,Z16,Z16,Active,Clean/Standby/Survey/Test,PRESSURE RELIEF VALVE TEST-(HDYRO SPECIFIC)
a2I8H000000krN2UAI,Z17,Z17,Active,Clean/Standby/Survey/Test,OTHER CLEANING AND PAINTING
a2I8H000000krN3UAI,Z18,Z18,Active,Clean/Standby/Survey/Test,FULL LOAD LEAK DOWN TEST - (HYDRO SPECIFIC)
a2I8H000000krN4UAI,Z19,Z19,Active,Clean/Standby/Survey/Test,NO LOAD LEAK DOWN TEST - (HYDRO SPECIFIC)
a2I8H000000krN5UAI,Z22,Z22,Active,Clean/Standby/Survey/Test,CONSULTANT SURVEY
a2I8H000000krN6UAI,609,609,Active,,ELECTRICAL ROOM SUB-STATION
a2I8H000000krN7UAI,610,610,Active,,ELECTRICAL ROOM GUIDEWAY CONTROL PANEL
a2I8H000000krN8UAI,611,611,Active,,ELECTRICAL ROOM GUIDEWAY POWER ALLOW RELAY
a2I8H000000krN9UAI,620,620,Active,,VEHICLE POWER DISTRIBUTION
a2I8H000000krNAUAY,621,621,Active,,VEHICLE POWER COIL TERM BLOCK
a2I8H000000krNBUAY,622,622,Active,,VEHICLE MOTOR JUNCTION BOX
a2I8H000000krNCUAY,623,623,Active,,VEHICLE CONTROL POWER TRANSFORMER 6KVA
a2I8H000000krNDUAY,624,624,Active,,VEHICLE CONTROL POWER TRANSFORMER 3KVA
a2I8H000000krNEUAY,625,625,Active,,VEHICLE HVAC POWER TRANSFORMER 5KVA
a2I8H000000krNFUAY,D17,D17,Active,Car Door,CAR DOOR - ROLLER
a2I8H000000krNGUAY,D18,D18,Active,Car Door,CAR DOOR - SILL
a2I8H000000krNHUAY,D19,D19,Active,Car Door,CAR DOOR - SWITCHES/DOOR LIMITS
a2I8H000000krNIUAY,D20,D20,Active,Car Door,CAR DOOR - TRACK
a2I8H000000krNJUAY,D21,D21,Active,Car Door,CAR DOOR - VANE / CLUTCH
a2I8H000000krNKUAY,D30,D30,Active,,CAR DOOR - ASTRAGAL
a2I8H000000krNLUAY,D31,D31,Active,,CAR DOOR - CABLE
a2I8H000000krNMUAY,D32,D32,Active,,CAR DOOR - DOOR PANEL
a2I8H000000krNNUAY,D33,D33,Active,,CAR DOOR - ECCENTRIC
a2I8H000000krNOUAY,D34,D34,Active,,CAR DOOR - GUIDE
a2I8H000000krNPUAY,Z20,Z20,Active,Clean/Standby/Survey/Test,SEALED PVC MONITORING AND EVACUATING
a2I8H000000krNQUAY,Z21,Z21,Active,Clean/Standby/Survey/Test,GOVERNMENT / LOCAL TESTS
a2I8H000000krNRUAY,D35,D35,Active,,"CAR DOOR - ROLLER, HANGER"
a2I8H000000krNSUAY,D36,D36,Active,,"CAR DOOR - ROLLER, UPTHRUST"
a2I8H000000krNTUAY,D37,D37,Active,,CAR DOOR - TENITE SHIELD
a2I8H000000krNUUAY,D38,D38,Active,,CAR DOOR - VANE/SKATE
a2I8H000000krNVUAY,D39,D39,Active,,CAR DOOR - BELT
a2I8H000000krNWUAY,D40,D40,Active,,CAR DOOR - BRAKE
a2I8H000000krNXUAY,W04,W04,Active,,COUNTERWEIGHT GOVERNOR - BEARINGS
a2I8H000000krNYUAY,V26,V26,Active,Pit,PIT - RUPTURE VALVE
a2I8H000000krNZUAY,V27,V27,Active,Pit,PIT - SHUTOFF VALVE
a2I8H000000krNaUAI,V99,V99,Active,,PIT - OTHER
a2I8H000000krNbUAI,W05,W05,Active,,COUNTERWEIGHT GOVERNOR - SHEAVE
a2I8H000000krNcUAI,W18,W18,Active,,COUNTERWEIGHT GOVERNOR - BUSHINGS
a2I8H000000krNdUAI,W19,W19,Active,,COUNTERWEIGHT GOVERNOR - CONTACTS
a2I8H000000krNeUAI,W20,W20,Active,,COUNTERWEIGHT GOVERNOR - GEARS
a2I8H000000krNfUAI,W21,W21,Active,,COUNTERWEIGHT GOVERNOR - JAWS
a2I8H000000krNgUAI,W22,W22,Active,,COUNTERWEIGHT GOVERNOR - REBUILD CWT GOVERNOR
a2I8H000000krNhUAI,W23,W23,Active,,COUNTERWEIGHT GOVERNOR - SHAFT
a2I8H000000krNiUAI,W99,W99,Active,,COUNTERWEIGHT GOVERNOR - OTHER
a2I8H000000krNjUAI,C04,C04,Active,,STARTER PANEL - OVERLOAD
a2I8H000000krNkUAI,C05,C05,Active,,STARTER PANEL - FUSE / BREAKER
a2I8H000000krNlUAI,C06,C06,Active,,STARTER PANEL - TRANSFORMER
a2I8H000000krNmUAI,C07,C07,Active,,STARTER PANEL - POWER SUPPLY
a2I8H000000krNnUAI,C99,C99,Active,,STARTER PANEL - OTHER
a2I8H000000krNoUAI,D01,D01,Active,Car Door,CAR DOOR - SAFETY SHOE/EDGE
a2I8H000000krNpUAI,D02,D02,Active,Car Door,CAR DOOR - LIGHT RAY
a2I8H000000krNqUAI,D03,D03,Active,,CAR DOOR - VANE BEHIND ROLLER
a2I8H000000krNrUAI,D04,D04,Active,Door Operator,CAR DOOR - OPERATOR
a2I8H000000krNsUAI,D05,D05,Active,Car Door,CAR DOOR - HANGER
a2I8H000000krNtUAI,D06,D06,Active,Door Operator,CAR DOOR - CHAIN / BELT
a2I8H000000krNuUAI,D07,D07,Active,Car Door,CAR DOOR - CAM
a2I8H000000krNvUAI,D08,D08,Active,Car Door,CAR DOOR - GIB
a2I8H000000krNwUAI,D09,D09,Active,Door Operator,CAR DOOR - DOOR CONTROL BOX
a2I8H000000krNxUAI,D10,D10,Active,Car Door,CAR DOOR - DOOR/GATE
a2I8H000000krNyUAI,D11,D11,Active,Door Operator,CAR DOOR - MOTOR / BRUSHES
a2I8H000000krNzUAI,D12,D12,Active,,CAR DOOR - DOOR SWITCH
a2I8H000000krO0UAI,D13,D13,Active,,CAR DOOR - DOOR OFF TRACK
a2I8H000000krO1UAI,D14,D14,Active,Car Door,CAR DOOR - AIRCORD
a2I8H000000krOBUAY,D15,D15,Active,Car Door,CAR DOOR - DETECTOR / LAMBDA / ETC.
a2I8H000000krOCUAY,D16,D16,Active,Car Door,CAR DOOR - GATE SWITCH
a2I8H000000krODUAY,L21,L21,Active,,SELECTOR - DIGITAL POSITION SYSTEM
a2I8H000000krOZUAY,084,084,Active,,FWD SLAVE VEHICLE CROSS CHECK FAULT EAST LANE
a2I8H000000krOaUAI,085,085,Active,,FWD SLAVE VEHICLE BUMPER SWITCH ACTIVATED EAST LAN
a2I8H000000krObUAI,087,087,Active,,FWD SLAVE VEHICLE LEFT # 2 EMERGENCY ACCESS DOOR O
a2I8H000000krOcUAI,088,088,Active,,FWD SLAVE VEHICLE LEFT # 3 EMERGENCY ACCESS DOOR O
a2I8H000000krOdUAI,089,089,Active,,FWD SLAVE VEHICLE SAFE TO OPERATE SELF TEST EAST L
a2I8H000000krPLUAY,D44,D44,Active,,CAR DOOR - ENCODER
a2I8H000000krPMUAY,D41,D41,Active,,CAR DOOR - COUPLINGS
a2I8H000000krPNUAY,D42,D42,Active,Door Operator,CAR DOOR - DOOR CHECK
a2I8H000000krPOUAY,D43,D43,Active,,CAR DOOR - DOOR CONTROLLER
a2I8H000000krPPUAY,D45,D45,Active,Car Door,CAR DOOR - GEARS
a2I8H000000krPQUAY,D46,D46,Active,,CAR DOOR - GEAR REDUCTION UNIT
a2I8H000000krPTUAY,D49,D49,Active,,CAR DOOR - RESISTOR
a2I8H000000krPUUAY,D50,D50,Active,,CAR DOOR - RETIRING CAM
a2I8H000000krPVUAY,D51,D51,Active,,CAR DOOR - SCREW
a2I8H000000krPWUAY,D52,D52,Active,,CAR DOOR - SPROCKET
a2I8H000000krPXUAY,D53,D53,Active,,CAR DOOR - VARIABLE PITCH SCREW
a2I8H000000krPYUAY,D99,D99,Active,,CAR DOOR - OTHER
a2I8H000000krPZUAY,E01,E01,Active,Car Equipment,CAR - BUTTON
a2I8H000000krPaUAI,E02,E02,Active,Car Equipment,CAR - COP (CAR OPERATING PANEL)
a2I8H000000krPbUAI,E03,E03,Active,Car Equipment,CAR - CAR POSITION INDICATOR (CPI)
a2I8H000000krPcUAI,Z25,Z25,Active,Clean/Standby/Survey/Test,"MEETINGS-CUSTOMER, CONSULTANT"
a2I8H000000krPdUAI,Z26,Z26,Active,Clean/Standby/Survey/Test,"OBTAINING PARTS, TOOLS, MAT'L"
a2I8H000000krPeUAI,Z27,Z27,Active,Clean/Standby/Survey/Test,STEP SKIRT INDEX TEST
a2I8H000000krPfUAI,Z28,Z28,Active,Clean/Standby/Survey/Test,SETUP / MOVE MATERIAL / TOOLS
a2I8H000000krPgUAI,Z29,Z29,Active,Clean/Standby/Survey/Test,JOB HAZARDOUS ANALYSIS (JHA)
a2I8H000000krPhUAI,Z30,Z30,Active,,ESC. CONTROLLER COVERS PRESENT
a2I8H000000krPiUAI,Z31,Z31,Active,,ESC. CONTROLLER COVERS REQUIRED
a2I8H000000krPjUAI,Z99,Z99,Active,,OTHER
a2I8H000000krPkUAI,Z23,Z23,Active,Clean/Standby/Survey/Test,STANDBY
a2I8H000000krPlUAI,Z24,Z24,Active,Clean/Standby/Survey/Test,EMERGENCY POWER TEST
a2I8H000000krPmUAI,E07,E07,Active,,CAR - CAR LIGHTING
a2I8H000000krPnUAI,E08,E08,Active,Car Equipment,CAR - KEY SWITCH
a2I8H000000krPoUAI,E09,E09,Active,Car Equipment,CAR - PHONE/INTERCOM
a2I8H000000krPpUAI,E10,E10,Active,Car Equipment,CAR - ALARM BELL/STOP/SWITCH
a2I8H000000krPqUAI,E11,E11,Active,Car Equipment,CAR - SAFETY OPERATED SWITCH (SOS)
a2I8H000000krPrUAI,E12,E12,Active,Car Equipment,CAR - SELECTOR TAPE SWITCH
a2I8H000000krPsUAI,E13,E13,Active,Car Equipment,CAR - DOOR ZONE SWITCH
a2I8H000000krPtUAI,E14,E14,Active,Car Equipment,CAR - LEVELING SWITCH/CAM/MAGNET
a2I8H000000krPuUAI,L32,L32,Active,,SELECTOR - BASE
a2I8H000000krPvUAI,L33,L33,Active,Selector / PPT,SELECTOR - BEARING
a2I8H000000krPwUAI,L34,L34,Active,Selector / PPT,SELECTOR - CHAIN
a2I8H000000krPxUAI,M09,M09,Active,Generator,GENERATOR - WIRING
a2I8H000000krPyUAI,M10,M10,Active,,GENERATOR - AC STATOR
a2I8H000000krPzUAI,M11,M11,Active,,GENERATOR - BLOWER
a2I8H000000krQ0UAI,N07,N07,Active,,MOTOR - LOAD WEIGHING TRANSDUCER
a2I8H000000krQ1UAI,N98,N98,Active,Canadian,CANADIAN FEDERAL GOV'T INSPECTION
a2I8H000000krQ2UAI,B99,B99,Active,,GROUP CONTROLLER - OTHER
a2I8H000000krQ3UAI,C01,C01,Active,,STARTER PANEL - RELAY/SWITCH
a2I8H000000krQ4UAI,M07,M07,Active,Generator,GENERATOR - BRUSHES/RIGGING
a2I8H000000krQ5UAI,L30,L30,Active,,SELECTOR - ADVANCER MOTOR
a2I8H000000krQ6UAI,L31,L31,Active,,SELECTOR - ADVANCER PANEL
a2I8H000000krQ7UAI,M06,M06,Active,Generator,GENERATOR - BEARING
a2I8H000000krQ8UAI,C03,C03,Active,,STARTER PANEL - RECTIFIER
a2I8H000000krQ9UAI,T06,T06,Active,,ESCALATOR - HANDRAIL ROLLERS
a2I8H000000krQAUAY,S99,S99,Active,,MAIN MACHINE - OTHER
a2I8H000000krQBUAY,T07,T07,Active,,ESCALATOR - HANDRAIL GUIDES
a2I8H000000krQCUAY,T08,T08,Active,Escalator,ESCALATOR - NON-REVERSAL DEVICE
a2I8H000000krQDUAY,T09,T09,Active,,ESCALATOR - PRESSURE BELT (POLY V BELT)
a2I8H000000krQEUAY,T86,T86,Active,Escalator,ESCALATOR - MISSING STEP DEVICE
a2I8H000000krQFUAY,T54,T54,Active,,ESCALATOR - DRIVE SPROCKET
a2I8H000000krQGUAY,T55,T55,Active,Escalator,ESCALATOR - EMERGENCY BRAKE
a2I8H000000krQHUAY,T56,T56,Active,,ESCALATOR - EXTERNAL GEARS
a2I8H000000krQIUAY,T57,T57,Active,,ESCALATOR - FRICTION DEVICE
a2I8H000000krQJUAY,T58,T58,Active,Escalator,ESCALATOR - GOVERNOR/SPEED SENSOR
a2I8H000000krQKUAY,T59,T59,Active,Escalator,ESCALATOR - HELICAL GEAR
a2I8H000000krQLUAY,T60,T60,Active,Escalator,ESCALATOR - LUBRICATION SYSTEM
a2I8H000000krQMUAY,T61,T61,Active,Escalator,ESCALATOR - MACHINE BRAKE
a2I8H000000krQNUAY,T62,T62,Active,Escalator,ESCALATOR - MAIN DRIVE
a2I8H000000krQOUAY,T63,T63,Active,Escalator,ESCALATOR - MOTOR
a2I8H000000krQPUAY,T64,T64,Active,,ESCALATOR - ROTOR
a2I8H000000krQQUAY,T65,T65,Active,,ESCALATOR - STATOR
a2I8H000000krQRUAY,T66,T66,Active,Escalator,ESCALATOR - THRUST BEARING
a2I8H000000krQSUAY,T67,T67,Active,Escalator,ESCALATOR - WORM AND GEAR
a2I8H000000krQTUAY,T68,T68,Active,,ESCALATOR - FAULT FINDER
a2I8H000000krQUUAY,M08,M08,Active,Generator,GENERATOR - COMPOUNDING
a2I8H000000krQVUAY,N05,N05,Active,Motor,MOTOR - ENCODER/COUPLING
a2I8H000000krQWUAY,N06,N06,Active,,MOTOR - COUPLING(MOTOR TO ENCODER)
a2I8H000000krQXUAY,S11,S11,Active,,MAIN MACHINE - COUPLING (MOTOR-TO-GEAR CASE)
a2I8H000000krQYUAY,S12,S12,Active,,MAIN MACHINE - ENCODER
a2I8H000000krQZUAY,K04,K04,Active,Lobby Panel,LOBBY PANEL - PHONE/INTERCOM
a2I8H000000krQaUAI,090,090,Active,,FWD SLAVE VEHICLE DOOR ENABLE SELF TEST EAST LANE
a2I8H000000krQbUAI,K02,K02,Active,Lobby Panel,LOBBY PANEL - KEY SWITCH
a2I8H000000krQcUAI,K03,K03,Active,,LOBBY PANEL - TOGGLE SWITCH
a2I8H000000krQdUAI,K05,K05,Active,,LOBBY PANEL - AUTO PROGRAM SELECTION
a2I8H000000krQeUAI,K06,K06,Active,,LOBBY PANEL - AUTO INTERVAL ADJUSTMENT
a2I8H000000krQfUAI,K07,K07,Active,Lobby Panel,LOBBY PANEL - INFORMATION DISPLAY / EMS
a2I8H000000krQgUAI,K99,K99,Active,,LOBBY PANEL - OTHER
a2I8H000000krQjUAI,L49,L49,Active,Selector / PPT,SLS SWITCHES
a2I8H000000krQkUAI,M21,M21,Active,,GENERATOR - WIRING
a2I8H000000krQlUAI,S39,S39,Active,,MAIN MACHINE - BRAKE PULLEY
